2025-04-02, 15:53:14.176760, 310000000, 315000000, 1666666.67, 12, -37.30, -37.83, -31.72
2025-04-02, 15:53:14.176760, 305000000, 310000000, 1666666.67, 12, -34.59, -38.28, -40.92
2025-04-02, 15:53:14.176760, 315000000, 320000000, 1666666.67, 12, -36.85, -35.62, -38.99
2025-04-02, 15:53:14.176760, 300000000, 305000000, 1666666.67, 12, -43.07, -40.60, -42.36
2025-04-02, 15:53:14.176760, 310000000, 315000000, 1666666.67, 12, -38.12, -40.65, -37.35
2025-04-02, 15:53:14.176760, 305000000, 310000000, 1666666.67, 12, -29.97, -37.87, -34.20
2025-04-02, 15:53:14.176760, 315000000, 320000000, 1666666.67, 12, -35.03, -37.66, -30.76
2025-04-02, 15:53:14.176760, 300000000, 305000000, 1666666.67, 12, -33.99, -33.66, -35.09
2025-04-02, 15:53:14.176760, 310000000, 315000000, 1666666.67, 12, -34.13, -33.95, -32.56
2025-04-02, 15:53:14.176760, 305000000, 310000000, 1666666.67, 12, -41.10, -45.26, -39.79
2025-04-02, 15:53:14.176760, 315000000, 320000000, 1666666.67, 12, -44.45, -57.42, -51.51
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -38.03, -43.11, -39.39
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -35.97, -48.58, -38.60
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -39.75, -40.61, -40.42
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -48.08, -42.53, -37.70
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -38.78, -39.26, -38.86
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -33.73, -31.65, -40.59
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -33.14, -31.26, -35.76
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -35.53, -33.78, -31.29
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -43.40, -53.47, -42.26
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -42.42, -52.98, -44.27
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -39.46, -35.86, -40.13
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -42.01, -39.68, -35.83
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -33.26, -38.07, -32.58
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -31.19, -30.36, -35.71
2025-04-02, 15:53:14.196412, 305000000, 310000000, 1666666.67, 12, -40.39, -38.80, -42.68
2025-04-02, 15:53:14.196412, 315000000, 320000000, 1666666.67, 12, -49.67, -56.11, -53.13
2025-04-02, 15:53:14.196412, 300000000, 305000000, 1666666.67, 12, -36.69, -37.32, -33.81
2025-04-02, 15:53:14.196412, 310000000, 315000000, 1666666.67, 12, -42.93, -45.84, -41.58
